sample,env,delta_T,asv,fold,model,R2,R2_pooled,n_present,included
Water-B,Water,5,3,4,linextrap,-20.279041030551053,-9.246024506418502,8,True
Water-B,Water,5,3,5,linextrap,-19.061892653921092,-9.246024506418502,8,True
Water-B,Water,5,3,6,linextrap,-22.562125684416916,-9.246024506418502,8,True
Water-B,Water,5,3,7,linextrap,-9.668360616739976,-9.246024506418502,8,True
Water-B,Water,5,3,8,linextrap,-18.296861219725685,-9.246024506418502,8,True
Water-B,Water,5,4,1,OLS,0.07075882366372088,0.14972344908453272,8,True
Water-B,Water,5,4,2,OLS,0.09980458484141108,0.14972344908453272,8,True
Water-B,Water,5,4,3,OLS,0.1402231017209028,0.14972344908453272,8,True
Water-B,Water,5,4,4,OLS,0.2609051550159067,0.14972344908453272,8,True
Water-B,Water,5,4,5,OLS,0.09230812423037227,0.14972344908453272,8,True
Water-B,Water,5,4,6,OLS,0.21700191048215067,0.14972344908453272,8,True
Water-B,Water,5,4,7,OLS,0.025570742589752116,0.14972344908453272,8,True
Water-B,Water,5,4,8,OLS,0.11679624854899096,0.14972344908453272,8,True
Water-B,Water,5,4,1,OLS_raw,0.14281996993919077,-0.009854704967240169,8,True
Water-B,Water,5,4,2,OLS_raw,-0.03725946203656694,-0.009854704967240169,8,True
Water-B,Water,5,4,3,OLS_raw,-0.31149309001628134,-0.009854704967240169,8,True
Water-B,Water,5,4,4,OLS_raw,0.3357992348890605,-0.009854704967240169,8,True
Water-B,Water,5,4,5,OLS_raw,0.10511412099394524,-0.009854704967240169,8,True
Water-B,Water,5,4,6,OLS_raw,0.3095162047437632,-0.009854704967240169,8,True
Water-B,Water,5,4,7,OLS_raw,0.10013463374306242,-0.009854704967240169,8,True
Water-B,Water,5,4,8,OLS_raw,0.160163959123373,-0.009854704967240169,8,True
Water-B,Water,5,4,1,endpoint,-0.07713008068597582,-0.0050624715287743705,8,True
Water-B,Water,5,4,2,endpoint,-0.0369842758478407,-0.0050624715287743705,8,True
Water-B,Water,5,4,3,endpoint,0.005001259677110181,-0.0050624715287743705,8,True
Water-B,Water,5,4,4,endpoint,0.010022423012658321,-0.0050624715287743705,8,True
Water-B,Water,5,4,5,endpoint,-0.05486831079829613,-0.0050624715287743705,8,True
Water-B,Water,5,4,6,endpoint,0.0007098379913358377,-0.0050624715287743705,8,True
Water-B,Water,5,4,7,endpoint,-0.057586770270475096,-0.0050624715287743705,8,True
Water-B,Water,5,4,8,endpoint,-0.03588520662358885,-0.0050624715287743705,8,True
Water-B,Water,5,4,1,linextrap,-15.59962993361092,-17.63256745843978,8,True
Water-B,Water,5,4,2,linextrap,-17.42206119003447,-17.63256745843978,8,True
Water-B,Water,5,4,3,linextrap,-20.59229228145463,-17.63256745843978,8,True
Water-B,Water,5,4,4,linextrap,-16.133077916490258,-17.63256745843978,8,True
Water-B,Water,5,4,5,linextrap,-15.349218965871238,-17.63256745843978,8,True
Water-B,Water,5,4,6,linextrap,-14.097377603848157,-17.63256745843978,8,True
Water-B,Water,5,4,7,linextrap,-13.500175233697,-17.63256745843978,8,True
Water-B,Water,5,4,8,linextrap,-20.876291947786793,-17.63256745843978,8,True
Water-B,Water,5,5,1,OLS,0.08674217175064614,0.22291111617311465,8,True
Water-B,Water,5,5,2,OLS,-0.21851786342964363,0.22291111617311465,8,True
Water-B,Water,5,5,3,OLS,-0.16088022492626086,0.22291111617311465,8,True
Water-B,Water,5,5,4,OLS,0.33503911556511257,0.22291111617311465,8,True
Water-B,Water,5,5,5,OLS,0.30902487017967895,0.22291111617311465,8,True
Water-B,Water,5,5,6,OLS,-3.514347446665772,0.22291111617311465,8,True
Water-B,Water,5,5,7,OLS,0.43810869740240843,0.22291111617311465,8,True
