sample,env,delta_T,asv,fold,model,R2,R2_pooled,n_present,included
Soil-C,Soil,2,1,3,endpoint,-0.31853377990374065,0.11987539838548811,8,True
Soil-C,Soil,2,1,4,endpoint,0.1809079896919984,0.11987539838548811,8,True
Soil-C,Soil,2,1,5,endpoint,0.11026030651479646,0.11987539838548811,8,True
Soil-C,Soil,2,1,6,endpoint,0.14185158968480394,0.11987539838548811,8,True
Soil-C,Soil,2,1,7,endpoint,0.21341565922943473,0.11987539838548811,8,True
Soil-C,Soil,2,1,8,endpoint,0.19067930223034024,0.11987539838548811,8,True
Soil-C,Soil,2,1,1,linextrap,-5.400513704910075,-4.645645469115036,8,True
Soil-C,Soil,2,1,2,linextrap,-4.490364148664246,-4.645645469115036,8,True
Soil-C,Soil,2,1,3,linextrap,-4.2754578126484875,-4.645645469115036,8,True
Soil-C,Soil,2,1,4,linextrap,-4.584293982029102,-4.645645469115036,8,True
Soil-C,Soil,2,1,5,linextrap,-5.506576807093255,-4.645645469115036,8,True
Soil-C,Soil,2,1,6,linextrap,-4.546324430880312,-4.645645469115036,8,True
Soil-C,Soil,2,1,7,linextrap,-4.3982336000285445,-4.645645469115036,8,True
Soil-C,Soil,2,1,8,linextrap,-4.035486051950212,-4.645645469115036,8,True
Soil-C,Soil,2,2,1,OLS,0.2854079349008469,0.27937239410945935,5,True
Soil-C,Soil,2,2,2,OLS,0.049952183865567434,0.27937239410945935,5,True
Soil-C,Soil,2,2,3,OLS,-0.7025662427631358,0.27937239410945935,5,True
Soil-C,Soil,2,2,4,OLS,,0.27937239410945935,5,True
Soil-C,Soil,2,2,5,OLS,,0.27937239410945935,5,True
Soil-C,Soil,2,2,6,OLS,0.2958971114080653,0.27937239410945935,5,True
Soil-C,Soil,2,2,7,OLS,,0.27937239410945935,5,True
Soil-C,Soil,2,2,8,OLS,0.36991337488815423,0.27937239410945935,5,True
Soil-C,Soil,2,2,1,OLS_raw,0.27512459974488046,0.043458626527113964,5,True
Soil-C,Soil,2,2,2,OLS_raw,0.14143967177269579,0.043458626527113964,5,True
Soil-C,Soil,2,2,3,OLS_raw,-0.5733994746165492,0.043458626527113964,5,True
Soil-C,Soil,2,2,4,OLS_raw,,0.043458626527113964,5,True
Soil-C,Soil,2,2,5,OLS_raw,,0.043458626527113964,5,True
Soil-C,Soil,2,2,6,OLS_raw,0.04605133486318225,0.043458626527113964,5,True
Soil-C,Soil,2,2,7,OLS_raw,,0.043458626527113964,5,True
Soil-C,Soil,2,2,8,OLS_raw,-0.182149723048443,0.043458626527113964,5,True
Soil-C,Soil,2,2,1,endpoint,0.02483912223282725,0.002230833469960558,5,True
Soil-C,Soil,2,2,2,endpoint,-0.009481697991674976,0.002230833469960558,5,True
Soil-C,Soil,2,2,3,endpoint,-0.23340716776501647,0.002230833469960558,5,True
Soil-C,Soil,2,2,4,endpoint,,0.002230833469960558,5,True
Soil-C,Soil,2,2,5,endpoint,,0.002230833469960558,5,True
Soil-C,Soil,2,2,6,endpoint,0.017627966397523398,0.002230833469960558,5,True
Soil-C,Soil,2,2,7,endpoint,,0.002230833469960558,5,True
Soil-C,Soil,2,2,8,endpoint,0.020253347325133952,0.002230833469960558,5,True
Soil-C,Soil,2,2,1,linextrap,-6.558134657795311,-5.50698778508723,5,True
Soil-C,Soil,2,2,2,linextrap,-4.434035768824311,-5.50698778508723,5,True
Soil-C,Soil,2,2,3,linextrap,-1.8911655193237316,-5.50698778508723,5,True
Soil-C,Soil,2,2,4,linextrap,,-5.50698778508723,5,True
Soil-C,Soil,2,2,5,linextrap,,-5.50698778508723,5,True
Soil-C,Soil,2,2,6,linextrap,-5.728676285255615,-5.50698778508723,5,True
Soil-C,Soil,2,2,7,linextrap,,-5.50698778508723,5,True
Soil-C,Soil,2,2,8,linextrap,-4.756964037847154,-5.50698778508723,5,True
Soil-C,Soil,2,3,1,OLS,0.39901731847864397,0.2992180250061892,8,True
Soil-C,Soil,2,3,2,OLS,0.3733422909837909,0.2992180250061892,8,True
Soil-C,Soil,2,3,3,OLS,0.34230510124130453,0.2992180250061892,8,True
Soil-C,Soil,2,3,4,OLS,-0.20007477835537468,0.2992180250061892,8,True
Soil-C,Soil,2,3,5,OLS,0.284605305553443,0.2992180250061892,8,True
Soil-C,Soil,2,3,6,OLS,-0.18541614738545298,0.2992180250061892,8,True
Soil-C,Soil,2,3,7,OLS,0.23734871783917877,0.2992180250061892,8,True
Soil-C,Soil,2,3,8,OLS,0.2602546334329321,0.2992180250061892,8,True
Soil-C,Soil,2,3,1,OLS_raw,0.38162406437949437,0.288834380682348,8,True
Soil-C,Soil,2,3,2,OLS_raw,0.3077786912398006,0.288834380682348,8,True
Soil-C,Soil,2,3,3,OLS_raw,0.3192410848211735,0.288834380682348,8,True
Soil-C,Soil,2,3,4,OLS_raw,0.1426075456991981,0.288834380682348,8,True
Soil-C,Soil,2,3,5,OLS_raw,0.27615209179871336,0.288834380682348,8,True
Soil-C,Soil,2,3,6,OLS_raw,0.1667956920965079,0.288834380682348,8,True
Soil-C,Soil,2,3,7,OLS_raw,0.2352556570021177,0.288834380682348,8,True
Soil-C,Soil,2,3,8,OLS_raw,0.23183389961240275,0.288834380682348,8,True
Soil-C,Soil,2,3,1,endpoint,0.17806548489937812,0.08333075348798114,8,True
Soil-C,Soil,2,3,2,endpoint,0.16812643841555852,0.08333075348798114,8,True
Soil-C,Soil,2,3,3,endpoint,0.17620533362470792,0.08333075348798114,8,True
Soil-C,Soil,2,3,4,endpoint,-1.394098402947031,0.08333075348798114,8,True
Soil-C,Soil,2,3,5,endpoint,0.13203605483416103,0.08333075348798114,8,True
Soil-C,Soil,2,3,6,endpoint,-1.30153633427172,0.08333075348798114,8,True
Soil-C,Soil,2,3,7,endpoint,0.07382113601694573,0.08333075348798114,8,True
Soil-C,Soil,2,3,8,endpoint,0.03667111254124611,0.08333075348798114,8,True
Soil-C,Soil,2,3,1,linextrap,-5.897816679545643,-5.137781641823832,8,True
Soil-C,Soil,2,3,2,linextrap,-4.414171548772943,-5.137781641823832,8,True
Soil-C,Soil,2,3,3,linextrap,-4.183576552567554,-5.137781641823832,8,True
Soil-C,Soil,2,3,4,linextrap,-4.644782952197633,-5.137781641823832,8,True
Soil-C,Soil,2,3,5,linextrap,-5.160828293969356,-5.137781641823832,8,True
Soil-C,Soil,2,3,6,linextrap,-4.683105413859008,-5.137781641823832,8,True
Soil-C,Soil,2,3,7,linextrap,-5.721503335011235,-5.137781641823832,8,True
Soil-C,Soil,2,3,8,linextrap,-4.664486226485171,-5.137781641823832,8,True
Soil-C,Soil,2,4,1,OLS,0.4054379482612419,0.2348248427613573,8,True
Soil-C,Soil,2,4,2,OLS,0.3929946169149495,0.2348248427613573,8,True
Soil-C,Soil,2,4,3,OLS,0.43848015609074853,0.2348248427613573,8,True
Soil-C,Soil,2,4,4,OLS,0.08559885281509028,0.2348248427613573,8,True
Soil-C,Soil,2,4,5,OLS,0.15897441512601518,0.2348248427613573,8,True
Soil-C,Soil,2,4,6,OLS,0.18076962580464662,0.2348248427613573,8,True
Soil-C,Soil,2,4,7,OLS,0.23756892396789342,0.2348248427613573,8,True
Soil-C,Soil,2,4,8,OLS,0.2247959092775026,0.2348248427613573,8,True
Soil-C,Soil,2,4,1,OLS_raw,0.46012491919687337,0.253439852794931,8,True
Soil-C,Soil,2,4,2,OLS_raw,0.29888376227646785,0.253439852794931,8,True
Soil-C,Soil,2,4,3,OLS_raw,0.4471628588989205,0.253439852794931,8,True
Soil-C,Soil,2,4,4,OLS_raw,0.1998271646852937,0.253439852794931,8,True
Soil-C,Soil,2,4,5,OLS_raw,0.20322499331578803,0.253439852794931,8,True
Soil-C,Soil,2,4,6,OLS_raw,-0.06823225276903311,0.253439852794931,8,True
Soil-C,Soil,2,4,7,OLS_raw,0.186560585670262,0.253439852794931,8,True
Soil-C,Soil,2,4,8,OLS_raw,0.3078878854410184,0.253439852794931,8,True
Soil-C,Soil,2,4,1,endpoint,0.1638210059359424,-0.06366304483665419,8,True
Soil-C,Soil,2,4,2,endpoint,0.1853380139819596,-0.06366304483665419,8,True
Soil-C,Soil,2,4,3,endpoint,0.1958998952870733,-0.06366304483665419,8,True
Soil-C,Soil,2,4,4,endpoint,-0.17018718447473535,-0.06366304483665419,8,True
Soil-C,Soil,2,4,5,endpoint,-0.1671957174831873,-0.06366304483665419,8,True
Soil-C,Soil,2,4,6,endpoint,-0.22251298989557045,-0.06366304483665419,8,True
Soil-C,Soil,2,4,7,endpoint,-0.16534757058165028,-0.06366304483665419,8,True
Soil-C,Soil,2,4,8,endpoint,-0.18971819359186837,-0.06366304483665419,8,True
Soil-C,Soil,2,4,1,linextrap,-4.91380697929004,-4.4862007883859345,8,True
Soil-C,Soil,2,4,2,linextrap,-3.9096574683658565,-4.4862007883859345,8,True
Soil-C,Soil,2,4,3,linextrap,-3.5716625597351968,-4.4862007883859345,8,True
Soil-C,Soil,2,4,4,linextrap,-5.590729527100802,-4.4862007883859345,8,True
Soil-C,Soil,2,4,5,linextrap,-4.686370537687123,-4.4862007883859345,8,True
Soil-C,Soil,2,4,6,linextrap,-4.618055612790805,-4.4862007883859345,8,True
Soil-C,Soil,2,4,7,linextrap,-5.4802321393361275,-4.4862007883859345,8,True
Soil-C,Soil,2,4,8,linextrap,-4.4053693977987765,-4.4862007883859345,8,True
Soil-C,Soil,2,5,1,OLS,,-1352.6081218787938,1,False
Soil-C,Soil,2,5,2,OLS,,-1352.6081218787938,1,False
Soil-C,Soil,2,5,3,OLS,-3.4879646650195086,-1352.6081218787938,1,False
Soil-C,Soil,2,5,4,OLS,-1353.2496363947994,-1352.6081218787938,1,False
Soil-C,Soil,2,5,5,OLS,,-1352.6081218787938,1,False
Soil-C,Soil,2,5,6,OLS,,-1352.6081218787938,1,False
Soil-C,Soil,2,5,7,OLS,,-1352.6081218787938,1,False
Soil-C,Soil,2,5,8,OLS,,-1352.6081218787938,1,False
Soil-C,Soil,2,5,1,OLS_raw,,-3802.4882517680157,1,False
Soil-C,Soil,2,5,2,OLS_raw,,-3802.4882517680157,1,False
Soil-C,Soil,2,5,3,OLS_raw,-12.375800896069174,-3802.4882517680157,1,False
Soil-C,Soil,2,5,4,OLS_raw,-3804.290774454416,-3802.4882517680157,1,False
Soil-C,Soil,2,5,5,OLS_raw,,-3802.4882517680157,1,False
Soil-C,Soil,2,5,6,OLS_raw,,-3802.4882517680157,1,False
Soil-C,Soil,2,5,7,OLS_raw,,-3802.4882517680157,1,False
Soil-C,Soil,2,5,8,OLS_raw,,-3802.4882517680157,1,False
Soil-C,Soil,2,5,1,endpoint,,-2.56912758515791,1,False
Soil-C,Soil,2,5,2,endpoint,,-2.56912758515791,1,False
Soil-C,Soil,2,5,3,endpoint,-226.8836847791653,-2.56912758515791,1,False
Soil-C,Soil,2,5,4,endpoint,-2.5647018963910178,-2.56912758515791,1,False
Soil-C,Soil,2,5,5,endpoint,,-2.56912758515791,1,False
Soil-C,Soil,2,5,6,endpoint,,-2.56912758515791,1,False
Soil-C,Soil,2,5,7,endpoint,,-2.56912758515791,1,False
Soil-C,Soil,2,5,8,endpoint,,-2.56912758515791,1,False
Soil-C,Soil,2,5,1,linextrap,,-5.2631287275891845,1,False
Soil-C,Soil,2,5,2,linextrap,,-5.2631287275891845,1,False
Soil-C,Soil,2,5,3,linextrap,-1.8699795216660737,-5.2631287275891845,1,False
Soil-C,Soil,2,5,4,linextrap,-5.266086454581078,-5.2631287275891845,1,False
Soil-C,Soil,2,5,5,linextrap,,-5.2631287275891845,1,False
Soil-C,Soil,2,5,6,linextrap,,-5.2631287275891845,1,False
Soil-C,Soil,2,5,7,linextrap,,-5.2631287275891845,1,False
Soil-C,Soil,2,5,8,linextrap,,-5.2631287275891845,1,False
Soil-C,Soil,5,1,1,OLS,0.4523121811861055,0.2566734991617783,8,True
Soil-C,Soil,5,1,2,OLS,-0.03858339093911134,0.2566734991617783,8,True
Soil-C,Soil,5,1,3,OLS,-0.17606125005282958,0.2566734991617783,8,True
Soil-C,Soil,5,1,4,OLS,0.3655979390119539,0.2566734991617783,8,True
Soil-C,Soil,5,1,5,OLS,0.23731720636662057,0.2566734991617783,8,True
Soil-C,Soil,5,1,6,OLS,0.431109416408642,0.2566734991617783,8,True
Soil-C,Soil,5,1,7,OLS,0.387377405593207,0.2566734991617783,8,True
Soil-C,Soil,5,1,8,OLS,0.34005727207609926,0.2566734991617783,8,True
Soil-C,Soil,5,1,1,OLS_raw,0.4674966916993639,0.2714758897090127,8,True
Soil-C,Soil,5,1,2,OLS_raw,-0.002838982155338954,0.2714758897090127,8,True
