sample,env,delta_T,asv,fold,model,R2,R2_pooled,n_present,included
Soil-C,Soil,1,4,3,OLS,0.22905889652559108,0.7049846047295667,8,True
Soil-C,Soil,1,4,4,OLS,0.3116278355183114,0.7049846047295667,8,True
Soil-C,Soil,1,4,5,OLS,0.4546341623589547,0.7049846047295667,8,True
Soil-C,Soil,1,4,6,OLS,0.3568229959626201,0.7049846047295667,8,True
Soil-C,Soil,1,4,7,OLS,0.3403213916844581,0.7049846047295667,8,True
Soil-C,Soil,1,4,8,OLS,0.5894887072003574,0.7049846047295667,8,True
Soil-C,Soil,1,4,1,OLS_raw,0.4841108227320198,0.7019033888512041,8,True
Soil-C,Soil,1,4,2,OLS_raw,0.18419262266921455,0.7019033888512041,8,True
Soil-C,Soil,1,4,3,OLS_raw,0.23452553983149782,0.7019033888512041,8,True
Soil-C,Soil,1,4,4,OLS_raw,0.3579135226391338,0.7019033888512041,8,True
Soil-C,Soil,1,4,5,OLS_raw,0.44926224416360716,0.7019033888512041,8,True
Soil-C,Soil,1,4,6,OLS_raw,0.07789426593782789,0.7019033888512041,8,True
Soil-C,Soil,1,4,7,OLS_raw,0.1845060615592149,0.7019033888512041,8,True
Soil-C,Soil,1,4,8,OLS_raw,0.6636010947339278,0.7019033888512041,8,True
Soil-C,Soil,1,4,1,endpoint,0.2942111412842491,0.630476264778635,8,True
Soil-C,Soil,1,4,2,endpoint,0.14758405580994238,0.630476264778635,8,True
Soil-C,Soil,1,4,3,endpoint,0.14767218762086953,0.630476264778635,8,True
Soil-C,Soil,1,4,4,endpoint,0.06085891914846242,0.630476264778635,8,True
Soil-C,Soil,1,4,5,endpoint,0.2964689551301677,0.630476264778635,8,True
Soil-C,Soil,1,4,6,endpoint,0.1001285717786713,0.630476264778635,8,True
Soil-C,Soil,1,4,7,endpoint,0.03964692196153985,0.630476264778635,8,True
Soil-C,Soil,1,4,8,endpoint,0.4436327561877772,0.630476264778635,8,True
Soil-C,Soil,1,4,1,persistence,0.19205038931108231,0.6329684185834195,8,True
Soil-C,Soil,1,4,2,persistence,0.011911691127137858,0.6329684185834195,8,True
Soil-C,Soil,1,4,3,persistence,0.004551215647225826,0.6329684185834195,8,True
Soil-C,Soil,1,4,4,persistence,0.08484634369028266,0.6329684185834195,8,True
Soil-C,Soil,1,4,5,persistence,0.33240863434794166,0.6329684185834195,8,True
Soil-C,Soil,1,4,6,persistence,0.20513297538367015,0.6329684185834195,8,True
Soil-C,Soil,1,4,7,persistence,0.08393994534286642,0.6329684185834195,8,True
Soil-C,Soil,1,4,8,persistence,0.5221600406446099,0.6329684185834195,8,True
Soil-C,Soil,1,5,1,OLS,,-71.71440583648403,1,False
Soil-C,Soil,1,5,2,OLS,,-71.71440583648403,1,False
Soil-C,Soil,1,5,3,OLS,-1.986868077446497,-71.71440583648403,1,False
Soil-C,Soil,1,5,4,OLS,-472.9844985542659,-71.71440583648403,1,False
Soil-C,Soil,1,5,5,OLS,,-71.71440583648403,1,False
Soil-C,Soil,1,5,6,OLS,,-71.71440583648403,1,False
Soil-C,Soil,1,5,7,OLS,,-71.71440583648403,1,False
Soil-C,Soil,1,5,8,OLS,,-71.71440583648403,1,False
Soil-C,Soil,1,5,1,OLS_raw,,-575.4432999732601,1,False
Soil-C,Soil,1,5,2,OLS_raw,,-575.4432999732601,1,False
Soil-C,Soil,1,5,3,OLS_raw,-8.799778762764129,-575.4432999732601,1,False
Soil-C,Soil,1,5,4,OLS_raw,-3756.5112636812873,-575.4432999732601,1,False
Soil-C,Soil,1,5,5,OLS_raw,,-575.4432999732601,1,False
Soil-C,Soil,1,5,6,OLS_raw,,-575.4432999732601,1,False
Soil-C,Soil,1,5,7,OLS_raw,,-575.4432999732601,1,False
