sample,env,delta_T,asv,fold,model,R2,R2_pooled,n_present,included
Water-A,Water,2,5,2,OLS,,0.8997499667410322,4,True
Water-A,Water,2,5,3,OLS,,0.8997499667410322,4,True
Water-A,Water,2,5,4,OLS,0.6321372111669828,0.8997499667410322,4,True
Water-A,Water,2,5,5,OLS,-0.3620125107307195,0.8997499667410322,4,True
Water-A,Water,2,5,6,OLS,,0.8997499667410322,4,True
Water-A,Water,2,5,7,OLS,0.6832227022335553,0.8997499667410322,4,True
Water-A,Water,2,5,8,OLS,,0.8997499667410322,4,True
Water-A,Water,2,5,1,OLS_raw,-1.259451038141072,0.7126030674364373,4,True
Water-A,Water,2,5,2,OLS_raw,,0.7126030674364373,4,True
Water-A,Water,2,5,3,OLS_raw,,0.7126030674364373,4,True
Water-A,Water,2,5,4,OLS_raw,0.5992700430973074,0.7126030674364373,4,True
Water-A,Water,2,5,5,OLS_raw,-1.6222626802938915,0.7126030674364373,4,True
Water-A,Water,2,5,6,OLS_raw,,0.7126030674364373,4,True
Water-A,Water,2,5,7,OLS_raw,0.6394205619639037,0.7126030674364373,4,True
Water-A,Water,2,5,8,OLS_raw,,0.7126030674364373,4,True
Water-A,Water,2,5,1,endpoint,0.4472866318939951,0.8972191782790171,4,True
Water-A,Water,2,5,2,endpoint,,0.8972191782790171,4,True
Water-A,Water,2,5,3,endpoint,,0.8972191782790171,4,True
Water-A,Water,2,5,4,endpoint,0.6008696850989774,0.8972191782790171,4,True
Water-A,Water,2,5,5,endpoint,-0.581016170219832,0.8972191782790171,4,True
Water-A,Water,2,5,6,endpoint,,0.8972191782790171,4,True
Water-A,Water,2,5,7,endpoint,0.6301245511267707,0.8972191782790171,4,True
Water-A,Water,2,5,8,endpoint,,0.8972191782790171,4,True
Water-A,Water,2,5,1,persistence,0.47098457932346793,0.8992065162359322,4,True
Water-A,Water,2,5,2,persistence,,0.8992065162359322,4,True
Water-A,Water,2,5,3,persistence,,0.8992065162359322,4,True
Water-A,Water,2,5,4,persistence,0.6311426593508718,0.8992065162359322,4,True
Water-A,Water,2,5,5,persistence,-0.6418723132210491,0.8992065162359322,4,True
Water-A,Water,2,5,6,persistence,,0.8992065162359322,4,True
Water-A,Water,2,5,7,persistence,0.6191495875889057,0.8992065162359322,4,True
Water-A,Water,2,5,8,persistence,,0.8992065162359322,4,True
Water-A,Water,5,1,1,OLS,0.7020068476686929,0.8838992103046694,7,True
Water-A,Water,5,1,2,OLS,0.6358715516407747,0.8838992103046694,7,True
Water-A,Water,5,1,3,OLS,-0.023273954563755028,0.8838992103046694,7,True
Water-A,Water,5,1,4,OLS,0.7811754585051017,0.8838992103046694,7,True
Water-A,Water,5,1,5,OLS,-1.707365118891225,0.8838992103046694,7,True
Water-A,Water,5,1,6,OLS,-0.38298744681237795,0.8838992103046694,7,True
Water-A,Water,5,1,7,OLS,,0.8838992103046694,7,True
Water-A,Water,5,1,8,OLS,0.3055004188235093,0.8838992103046694,7,True
Water-A,Water,5,1,1,OLS_raw,0.6979531485929789,0.8832922779252286,7,True
Water-A,Water,5,1,2,OLS_raw,0.6217490490659766,0.8832922779252286,7,True
Water-A,Water,5,1,3,OLS_raw,-0.16965784894250047,0.8832922779252286,7,True
Water-A,Water,5,1,4,OLS_raw,0.6695387576619523,0.8832922779252286,7,True
Water-A,Water,5,1,5,OLS_raw,-1.5464209459453833,0.8832922779252286,7,True
Water-A,Water,5,1,6,OLS_raw,-0.26515011387156484,0.8832922779252286,7,True
Water-A,Water,5,1,7,OLS_raw,,0.8832922779252286,7,True
Water-A,Water,5,1,8,OLS_raw,0.30669346555823873,0.8832922779252286,7,True
Water-A,Water,5,1,1,endpoint,0.7569585646534946,0.8917725741259536,7,True
Water-A,Water,5,1,2,endpoint,0.6098871336384245,0.8917725741259536,7,True
Water-A,Water,5,1,3,endpoint,-0.008523949122949404,0.8917725741259536,7,True
Water-A,Water,5,1,4,endpoint,0.7338842829215415,0.8917725741259536,7,True
Water-A,Water,5,1,5,endpoint,-1.4046534936066895,0.8917725741259536,7,True
Water-A,Water,5,1,6,endpoint,-0.2751347240894577,0.8917725741259536,7,True
Water-A,Water,5,1,7,endpoint,,0.8917725741259536,7,True
Water-A,Water,5,1,8,endpoint,0.2830038311176991,0.8917725741259536,7,True
Water-A,Water,5,1,1,persistence,0.7336227403574394,0.8965320000378542,7,True
Water-A,Water,5,1,2,persistence,0.5565789937556754,0.8965320000378542,7,True
Water-A,Water,5,1,3,persistence,-0.11986804460445954,0.8965320000378542,7,True
Water-A,Water,5,1,4,persistence,0.6792818670989491,0.8965320000378542,7,True
Water-A,Water,5,1,5,persistence,-1.451259133282381,0.8965320000378542,7,True
Water-A,Water,5,1,6,persistence,-0.4234517337336252,0.8965320000378542,7,True
Water-A,Water,5,1,7,persistence,,0.8965320000378542,7,True
