sample,env,delta_T,asv,fold,model,R2,R2_pooled,n_present,included
Soil-B,Soil,2,5,1,persistence,0.2555218032122859,0.6165818855553071,6,True
Soil-B,Soil,2,5,2,persistence,0.26164060677096734,0.6165818855553071,6,True
Soil-B,Soil,2,5,3,persistence,,0.6165818855553071,6,True
Soil-B,Soil,2,5,4,persistence,0.11978213825572981,0.6165818855553071,6,True
Soil-B,Soil,2,5,5,persistence,-0.2849961528943328,0.6165818855553071,6,True
Soil-B,Soil,2,5,6,persistence,0.7558358033177599,0.6165818855553071,6,True
Soil-B,Soil,2,5,7,persistence,-1.0502538151809424,0.6165818855553071,6,True
Soil-B,Soil,2,5,8,persistence,0.9267831445191017,0.6165818855553071,6,True
Soil-B,Soil,5,1,1,OLS,0.5049445061279485,0.7896823275239251,8,True
Soil-B,Soil,5,1,2,OLS,-0.23352464492940705,0.7896823275239251,8,True
Soil-B,Soil,5,1,3,OLS,0.1337245805013444,0.7896823275239251,8,True
Soil-B,Soil,5,1,4,OLS,0.25888243877640815,0.7896823275239251,8,True
Soil-B,Soil,5,1,5,OLS,0.37683172355460604,0.7896823275239251,8,True
Soil-B,Soil,5,1,6,OLS,0.3041847500339243,0.7896823275239251,8,True
Soil-B,Soil,5,1,7,OLS,-8.96524266553381,0.7896823275239251,8,True
Soil-B,Soil,5,1,8,OLS,-398.0561594486598,0.7896823275239251,8,True
Soil-B,Soil,5,1,1,OLS_raw,0.45488295851835236,0.7795159323979381,8,True
Soil-B,Soil,5,1,2,OLS_raw,-0.270395507751769,0.7795159323979381,8,True
Soil-B,Soil,5,1,3,OLS_raw,0.09288752298215153,0.7795159323979381,8,True
Soil-B,Soil,5,1,4,OLS_raw,0.18688697285314415,0.7795159323979381,8,True
Soil-B,Soil,5,1,5,OLS_raw,0.38904822937714467,0.7795159323979381,8,True
Soil-B,Soil,5,1,6,OLS_raw,0.3108792229368931,0.7795159323979381,8,True
Soil-B,Soil,5,1,7,OLS_raw,-10.326526938838633,0.7795159323979381,8,True
Soil-B,Soil,5,1,8,OLS_raw,-498.74813564533196,0.7795159323979381,8,True
Soil-B,Soil,5,1,1,endpoint,0.286595845119175,0.7631321412969586,8,True
Soil-B,Soil,5,1,2,endpoint,-0.2886893771462322,0.7631321412969586,8,True
Soil-B,Soil,5,1,3,endpoint,0.12202748454399637,0.7631321412969586,8,True
Soil-B,Soil,5,1,4,endpoint,0.014003124185938076,0.7631321412969586,8,True
Soil-B,Soil,5,1,5,endpoint,0.3447255612894894,0.7631321412969586,8,True
Soil-B,Soil,5,1,6,endpoint,0.41057353528890017,0.7631321412969586,8,True
Soil-B,Soil,5,1,7,endpoint,-13.91109768248076,0.7631321412969586,8,True
Soil-B,Soil,5,1,8,endpoint,-649.2109089262295,0.7631321412969586,8,True
Soil-B,Soil,5,1,1,persistence,0.20917496024325577,0.7619691353668008,8,True
Soil-B,Soil,5,1,2,persistence,-0.419061092880308,0.7619691353668008,8,True
Soil-B,Soil,5,1,3,persistence,0.03830222881148515,0.7619691353668008,8,True
Soil-B,Soil,5,1,4,persistence,-0.09516875252738055,0.7619691353668008,8,True
Soil-B,Soil,5,1,5,persistence,0.2799712028302923,0.7619691353668008,8,True
Soil-B,Soil,5,1,6,persistence,0.3234621773794636,0.7619691353668008,8,True
Soil-B,Soil,5,1,7,persistence,-0.3082528675886551,0.7619691353668008,8,True
Soil-B,Soil,5,1,8,persistence,-1.0827650530398278,0.7619691353668008,8,True
Soil-B,Soil,5,2,1,OLS,-0.45559576982353067,0.11306021614691908,8,True
Soil-B,Soil,5,2,2,OLS,0.08442159590319942,0.11306021614691908,8,True
Soil-B,Soil,5,2,3,OLS,-0.37806898383745535,0.11306021614691908,8,True
Soil-B,Soil,5,2,4,OLS,-0.1262026514795167,0.11306021614691908,8,True
Soil-B,Soil,5,2,5,OLS,-0.35511184029340526,0.11306021614691908,8,True
Soil-B,Soil,5,2,6,OLS,0.18853035926608464,0.11306021614691908,8,True
Soil-B,Soil,5,2,7,OLS,-0.5106200851774039,0.11306021614691908,8,True
Soil-B,Soil,5,2,8,OLS,-0.02620281839569505,0.11306021614691908,8,True
Soil-B,Soil,5,2,1,OLS_raw,-0.4085183049610501,0.11232919077988679,8,True
Soil-B,Soil,5,2,2,OLS_raw,-0.022876313230971057,0.11232919077988679,8,True
Soil-B,Soil,5,2,3,OLS_raw,-0.3504575634280238,0.11232919077988679,8,True
Soil-B,Soil,5,2,4,OLS_raw,-0.07529753029669362,0.11232919077988679,8,True
Soil-B,Soil,5,2,5,OLS_raw,-0.3771715939232183,0.11232919077988679,8,True
Soil-B,Soil,5,2,6,OLS_raw,0.2276532154437213,0.11232919077988679,8,True
Soil-B,Soil,5,2,7,OLS_raw,-0.5161967100942817,0.11232919077988679,8,True
Soil-B,Soil,5,2,8,OLS_raw,-0.025051815387017173,0.11232919077988679,8,True
Soil-B,Soil,5,2,1,endpoint,-0.5504666420513376,0.05324806671947624,8,True
Soil-B,Soil,5,2,2,endpoint,-0.006525294577692575,0.05324806671947624,8,True
Soil-B,Soil,5,2,3,endpoint,-0.3212042812941829,0.05324806671947624,8,True
Soil-B,Soil,5,2,4,endpoint,-0.1912743001179209,0.05324806671947624,8,True
Soil-B,Soil,5,2,5,endpoint,-0.13288181851343506,0.05324806671947624,8,True
Soil-B,Soil,5,2,6,endpoint,0.09601310471380398,0.05324806671947624,8,True
Soil-B,Soil,5,2,7,endpoint,-0.8914561920276474,0.05324806671947624,8,True
Soil-B,Soil,5,2,8,endpoint,-0.18198521738126772,0.05324806671947624,8,True
Soil-B,Soil,5,2,1,persistence,-1.4849020201968535,-0.3169420074881837,8,True
Soil-B,Soil,5,2,2,persistence,-0.48772752345647996,-0.3169420074881837,8,True
Soil-B,Soil,5,2,3,persistence,-1.2128802030764558,-0.3169420074881837,8,True
Soil-B,Soil,5,2,4,persistence,-1.1381528521497177,-0.3169420074881837,8,True
Soil-B,Soil,5,2,5,persistence,-0.3615580479634115,-0.3169420074881837,8,True
Soil-B,Soil,5,2,6,persistence,-0.2954623681813302,-0.3169420074881837,8,True
Soil-B,Soil,5,2,7,persistence,-0.9595043952430999,-0.3169420074881837,8,True
Soil-B,Soil,5,2,8,persistence,-0.7866084203309036,-0.3169420074881837,8,True
Soil-B,Soil,5,3,1,OLS,0.540937645086634,0.6876755044555449,8,True
Soil-B,Soil,5,3,2,OLS,0.5780295979602069,0.6876755044555449,8,True
Soil-B,Soil,5,3,3,OLS,0.19961371567315456,0.6876755044555449,8,True
Soil-B,Soil,5,3,4,OLS,0.39220559205604477,0.6876755044555449,8,True
Soil-B,Soil,5,3,5,OLS,0.3069259193569891,0.6876755044555449,8,True
Soil-B,Soil,5,3,6,OLS,0.38635004638469206,0.6876755044555449,8,True
Soil-B,Soil,5,3,7,OLS,0.5802954525633305,0.6876755044555449,8,True
Soil-B,Soil,5,3,8,OLS,0.5546758497425501,0.6876755044555449,8,True
Soil-B,Soil,5,3,1,OLS_raw,0.46869822359585767,0.6993177518613125,8,True
Soil-B,Soil,5,3,2,OLS_raw,0.6607215834713611,0.6993177518613125,8,True
Soil-B,Soil,5,3,3,OLS_raw,0.36875944130447325,0.6993177518613125,8,True
Soil-B,Soil,5,3,4,OLS_raw,0.45343871417012627,0.6993177518613125,8,True
Soil-B,Soil,5,3,5,OLS_raw,0.4393395609118076,0.6993177518613125,8,True
Soil-B,Soil,5,3,6,OLS_raw,0.49768141633779794,0.6993177518613125,8,True
Soil-B,Soil,5,3,7,OLS_raw,0.5936034829853616,0.6993177518613125,8,True
Soil-B,Soil,5,3,8,OLS_raw,0.5260108804174035,0.6993177518613125,8,True
Soil-B,Soil,5,3,1,endpoint,0.4152983859366698,0.662684435023606,8,True
Soil-B,Soil,5,3,2,endpoint,0.572146556896141,0.662684435023606,8,True
Soil-B,Soil,5,3,3,endpoint,-0.0802832339123214,0.662684435023606,8,True
Soil-B,Soil,5,3,4,endpoint,0.5096268530920386,0.662684435023606,8,True
Soil-B,Soil,5,3,5,endpoint,0.1350922368454086,0.662684435023606,8,True
Soil-B,Soil,5,3,6,endpoint,0.5825901199326184,0.662684435023606,8,True
Soil-B,Soil,5,3,7,endpoint,0.39528714423113465,0.662684435023606,8,True
Soil-B,Soil,5,3,8,endpoint,0.5169324269728591,0.662684435023606,8,True
Soil-B,Soil,5,3,1,persistence,0.3329445538239525,0.6383363255916836,8,True
Soil-B,Soil,5,3,2,persistence,0.5301237116369539,0.6383363255916836,8,True
Soil-B,Soil,5,3,3,persistence,-0.1809228226361741,0.6383363255916836,8,True
Soil-B,Soil,5,3,4,persistence,0.45853297098144585,0.6383363255916836,8,True
Soil-B,Soil,5,3,5,persistence,0.03101732554471137,0.6383363255916836,8,True
Soil-B,Soil,5,3,6,persistence,0.5328173452108929,0.6383363255916836,8,True
Soil-B,Soil,5,3,7,persistence,0.3530860864690044,0.6383363255916836,8,True
Soil-B,Soil,5,3,8,persistence,0.5427164169483676,0.6383363255916836,8,True
Soil-B,Soil,5,4,1,OLS,,0.10551331485046478,2,False
Soil-B,Soil,5,4,2,OLS,,0.10551331485046478,2,False
Soil-B,Soil,5,4,3,OLS,,0.10551331485046478,2,False
Soil-B,Soil,5,4,4,OLS,,0.10551331485046478,2,False
Soil-B,Soil,5,4,5,OLS,,0.10551331485046478,2,False
Soil-B,Soil,5,4,6,OLS,-1.5390652074801845,0.10551331485046478,2,False
Soil-B,Soil,5,4,7,OLS,-3.5107540648011772,0.10551331485046478,2,False
Soil-B,Soil,5,4,8,OLS,,0.10551331485046478,2,False
Soil-B,Soil,5,4,1,OLS_raw,,-5327410493721691.0,2,False
Soil-B,Soil,5,4,2,OLS_raw,,-5327410493721691.0,2,False
Soil-B,Soil,5,4,3,OLS_raw,,-5327410493721691.0,2,False
Soil-B,Soil,5,4,4,OLS_raw,,-5327410493721691.0,2,False
Soil-B,Soil,5,4,5,OLS_raw,,-5327410493721691.0,2,False
Soil-B,Soil,5,4,6,OLS_raw,-1.0005075418939113,-5327410493721691.0,2,False
Soil-B,Soil,5,4,7,OLS_raw,-2.7283963428311852e+16,-5327410493721691.0,2,False
Soil-B,Soil,5,4,8,OLS_raw,,-5327410493721691.0,2,False
Soil-B,Soil,5,4,1,endpoint,,0.12271566948515966,2,False
Soil-B,Soil,5,4,2,endpoint,,0.12271566948515966,2,False
Soil-B,Soil,5,4,3,endpoint,,0.12271566948515966,2,False
Soil-B,Soil,5,4,4,endpoint,,0.12271566948515966,2,False
Soil-B,Soil,5,4,5,endpoint,,0.12271566948515966,2,False
Soil-B,Soil,5,4,6,endpoint,-0.7466286647660318,0.12271566948515966,2,False
Soil-B,Soil,5,4,7,endpoint,-3.4396352240757757,0.12271566948515966,2,False
Soil-B,Soil,5,4,8,endpoint,,0.12271566948515966,2,False
Soil-B,Soil,5,4,1,persistence,,0.7783222241458494,2,False
Soil-B,Soil,5,4,2,persistence,,0.7783222241458494,2,False
Soil-B,Soil,5,4,3,persistence,,0.7783222241458494,2,False
Soil-B,Soil,5,4,4,persistence,,0.7783222241458494,2,False
Soil-B,Soil,5,4,5,persistence,,0.7783222241458494,2,False
Soil-B,Soil,5,4,6,persistence,-0.9508673199014301,0.7783222241458494,2,False
Soil-B,Soil,5,4,7,persistence,-0.08130226386964323,0.7783222241458494,2,False
Soil-B,Soil,5,4,8,persistence,,0.7783222241458494,2,False
Soil-B,Soil,5,5,1,OLS,0.3008930575287966,0.5924866178208159,6,True
Soil-B,Soil,5,5,2,OLS,0.3447805190630753,0.5924866178208159,6,True
Soil-B,Soil,5,5,3,OLS,,0.5924866178208159,6,True
Soil-B,Soil,5,5,4,OLS,0.3134265476410112,0.5924866178208159,6,True
Soil-B,Soil,5,5,5,OLS,-2124.987264532403,0.5924866178208159,6,True
Soil-B,Soil,5,5,6,OLS,0.7964138780951888,0.5924866178208159,6,True
Soil-B,Soil,5,5,7,OLS,-167.3303395295975,0.5924866178208159,6,True
Soil-B,Soil,5,5,8,OLS,0.6980004321289884,0.5924866178208159,6,True
Soil-B,Soil,5,5,1,OLS_raw,0.35301965378502154,0.5944305758915918,6,True
Soil-B,Soil,5,5,2,OLS_raw,0.43043815072148994,0.5944305758915918,6,True
Soil-B,Soil,5,5,3,OLS_raw,,0.5944305758915918,6,True
Soil-B,Soil,5,5,4,OLS_raw,0.32771684513229904,0.5944305758915918,6,True
Soil-B,Soil,5,5,5,OLS_raw,-2973.110664981439,0.5944305758915918,6,True
Soil-B,Soil,5,5,6,OLS_raw,0.7801500992669202,0.5944305758915918,6,True
Soil-B,Soil,5,5,7,OLS_raw,-258.4683487398618,0.5944305758915918,6,True
Soil-B,Soil,5,5,8,OLS_raw,0.6691037309791357,0.5944305758915918,6,True
Soil-B,Soil,5,5,1,endpoint,0.31556632046596955,0.5842545639136033,6,True
Soil-B,Soil,5,5,2,endpoint,0.2653857886970661,0.5842545639136033,6,True
Soil-B,Soil,5,5,3,endpoint,,0.5842545639136033,6,True
Soil-B,Soil,5,5,4,endpoint,0.1738421879749601,0.5842545639136033,6,True
Soil-B,Soil,5,5,5,endpoint,-239.39365768359815,0.5842545639136033,6,True
Soil-B,Soil,5,5,6,endpoint,0.7572839478211815,0.5842545639136033,6,True
Soil-B,Soil,5,5,7,endpoint,-97.72564737129784,0.5842545639136033,6,True
Soil-B,Soil,5,5,8,endpoint,0.8014801831345763,0.5842545639136033,6,True
Soil-B,Soil,5,5,1,persistence,0.13753020926345516,0.4243335565510806,6,True
Soil-B,Soil,5,5,2,persistence,-0.05196611035322829,0.4243335565510806,6,True
Soil-B,Soil,5,5,3,persistence,,0.4243335565510806,6,True
Soil-B,Soil,5,5,4,persistence,-0.1181937688282162,0.4243335565510806,6,True
Soil-B,Soil,5,5,5,persistence,-102.23137281623252,0.4243335565510806,6,True
Soil-B,Soil,5,5,6,persistence,0.6125906469024168,0.4243335565510806,6,True
Soil-B,Soil,5,5,7,persistence,-0.32861736984726075,0.4243335565510806,6,True
Soil-B,Soil,5,5,8,persistence,0.7045555103751644,0.4243335565510806,6,True
Soil-B,Soil,10,1,1,OLS,0.429007126886338,0.6671637108771786,8,True
Soil-B,Soil,10,1,2,OLS,-0.6051971081313223,0.6671637108771786,8,True
Soil-B,Soil,10,1,3,OLS,-0.10440236867754327,0.6671637108771786,8,True
Soil-B,Soil,10,1,4,OLS,0.11159666192910256,0.6671637108771786,8,True
Soil-B,Soil,10,1,5,OLS,-0.4940484745542755,0.6671637108771786,8,True
Soil-B,Soil,10,1,6,OLS,-0.3496338267632184,0.6671637108771786,8,True
Soil-B,Soil,10,1,7,OLS,-24.244921722465698,0.6671637108771786,8,True
Soil-B,Soil,10,1,8,OLS,-1510.200448160787,0.6671637108771786,8,True
Soil-B,Soil,10,1,1,OLS_raw,0.38167120942117794,0.640741046528075,8,True
Soil-B,Soil,10,1,2,OLS_raw,-0.6443993962631307,0.640741046528075,8,True
Soil-B,Soil,10,1,3,OLS_raw,-0.27798788081102344,0.640741046528075,8,True
Soil-B,Soil,10,1,4,OLS_raw,-0.05420620024540801,0.640741046528075,8,True
Soil-B,Soil,10,1,5,OLS_raw,-0.5247411027659337,0.640741046528075,8,True
Soil-B,Soil,10,1,6,OLS_raw,-0.35908414889970786,0.640741046528075,8,True
Soil-B,Soil,10,1,7,OLS_raw,-27.47830344089456,0.640741046528075,8,True
Soil-B,Soil,10,1,8,OLS_raw,-1687.6096673812788,0.640741046528075,8,True
Soil-B,Soil,10,1,1,endpoint,0.24818302433550754,0.6482707925699718,8,True
Soil-B,Soil,10,1,2,endpoint,-0.4795129931856219,0.6482707925699718,8,True
Soil-B,Soil,10,1,3,endpoint,-0.02514799081908059,0.6482707925699718,8,True
Soil-B,Soil,10,1,4,endpoint,-0.18115902892899105,0.6482707925699718,8,True
Soil-B,Soil,10,1,5,endpoint,-0.5610485014223525,0.6482707925699718,8,True
Soil-B,Soil,10,1,6,endpoint,-0.3243994148024334,0.6482707925699718,8,True
Soil-B,Soil,10,1,7,endpoint,-26.918991368778823,0.6482707925699718,8,True
Soil-B,Soil,10,1,8,endpoint,-1655.1551214847984,0.6482707925699718,8,True
Soil-B,Soil,10,1,1,persistence,0.13240175287416345,0.6455220003737017,8,True
Soil-B,Soil,10,1,2,persistence,-0.692835092626487,0.6455220003737017,8,True
Soil-B,Soil,10,1,3,persistence,-0.18621356319282723,0.6455220003737017,8,True
Soil-B,Soil,10,1,4,persistence,-0.367623174654361,0.6455220003737017,8,True
Soil-B,Soil,10,1,5,persistence,-0.7650616080638712,0.6455220003737017,8,True
Soil-B,Soil,10,1,6,persistence,-0.5784087796663611,0.6455220003737017,8,True
Soil-B,Soil,10,1,7,persistence,-0.13808028503002245,0.6455220003737017,8,True
Soil-B,Soil,10,1,8,persistence,-1.4283243414105153,0.6455220003737017,8,True
Soil-B,Soil,10,2,1,OLS,-0.2549829061652029,0.0571163780292101,8,True
Soil-B,Soil,10,2,2,OLS,-0.009139491729695415,0.0571163780292101,8,True
Soil-B,Soil,10,2,3,OLS,-0.2955538209048769,0.0571163780292101,8,True
Soil-B,Soil,10,2,4,OLS,-0.04843529822952819,0.0571163780292101,8,True
Soil-B,Soil,10,2,5,OLS,-0.5610467169316253,0.0571163780292101,8,True
Soil-B,Soil,10,2,6,OLS,0.08789026862502991,0.0571163780292101,8,True
Soil-B,Soil,10,2,7,OLS,-0.7370700678357389,0.0571163780292101,8,True
Soil-B,Soil,10,2,8,OLS,-0.018438728325993248,0.0571163780292101,8,True
Soil-B,Soil,10,2,1,OLS_raw,-0.28496898344631627,0.05611667802856257,8,True
Soil-B,Soil,10,2,2,OLS_raw,-0.06053493081970451,0.05611667802856257,8,True
Soil-B,Soil,10,2,3,OLS_raw,-0.3392209066623946,0.05611667802856257,8,True
Soil-B,Soil,10,2,4,OLS_raw,-0.06861195514013319,0.05611667802856257,8,True
Soil-B,Soil,10,2,5,OLS_raw,-0.46681919675768313,0.05611667802856257,8,True
Soil-B,Soil,10,2,6,OLS_raw,0.21017344639344826,0.05611667802856257,8,True
Soil-B,Soil,10,2,7,OLS_raw,-0.8179712099474128,0.05611667802856257,8,True
Soil-B,Soil,10,2,8,OLS_raw,-0.026601976061006116,0.05611667802856257,8,True
Soil-B,Soil,10,2,1,endpoint,-0.17252801402937168,0.06877690049585583,8,True
Soil-B,Soil,10,2,2,endpoint,-0.07702039206772837,0.06877690049585583,8,True
Soil-B,Soil,10,2,3,endpoint,-0.2136828705239897,0.06877690049585583,8,True
Soil-B,Soil,10,2,4,endpoint,-0.05193064006768777,0.06877690049585583,8,True
Soil-B,Soil,10,2,5,endpoint,-0.29322355356687235,0.06877690049585583,8,True
Soil-B,Soil,10,2,6,endpoint,-0.010375438545322524,0.06877690049585583,8,True
Soil-B,Soil,10,2,7,endpoint,-0.8102666729338548,0.06877690049585583,8,True
Soil-B,Soil,10,2,8,endpoint,-0.13150253053202543,0.06877690049585583,8,True
Soil-B,Soil,10,2,1,persistence,-0.5490159823361953,-0.28862267097624783,8,True
Soil-B,Soil,10,2,2,persistence,-0.6654859300625107,-0.28862267097624783,8,True
Soil-B,Soil,10,2,3,persistence,-0.8881277412087942,-0.28862267097624783,8,True
Soil-B,Soil,10,2,4,persistence,-0.7639629868296187,-0.28862267097624783,8,True
Soil-B,Soil,10,2,5,persistence,-0.9659854646076262,-0.28862267097624783,8,True
Soil-B,Soil,10,2,6,persistence,-0.5696675930331352,-0.28862267097624783,8,True
Soil-B,Soil,10,2,7,persistence,-0.8664051881057111,-0.28862267097624783,8,True
Soil-B,Soil,10,2,8,persistence,-0.5662076291190121,-0.28862267097624783,8,True
Soil-B,Soil,10,3,1,OLS,0.40899938987192486,0.5630939268324251,8,True
Soil-B,Soil,10,3,2,OLS,0.32176371471208587,0.5630939268324251,8,True
Soil-B,Soil,10,3,3,OLS,-0.0031246674559541887,0.5630939268324251,8,True
Soil-B,Soil,10,3,4,OLS,0.051723112621462786,0.5630939268324251,8,True
Soil-B,Soil,10,3,5,OLS,0.13185053554003046,0.5630939268324251,8,True
Soil-B,Soil,10,3,6,OLS,0.039984781965667904,0.5630939268324251,8,True
Soil-B,Soil,10,3,7,OLS,0.40257079393708695,0.5630939268324251,8,True
Soil-B,Soil,10,3,8,OLS,0.22287942730702337,0.5630939268324251,8,True
Soil-B,Soil,10,3,1,OLS_raw,0.21324293711379938,0.5185125046426076,8,True
Soil-B,Soil,10,3,2,OLS_raw,0.36173503249673655,0.5185125046426076,8,True
